timestamp,__name__,endpoint,instance,job,namespace,pod,prometheus,quantile,service,value
2024-07-17 09:01:00.401000023,tgi_request_raw_input_length,http,10.131.2.133:3000,tgis-bam,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,0,tgis-bam,14.0
2024-07-17 09:01:05.410000086,tgi_request_raw_input_length,http,10.131.2.133:3000,tgis-bam,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,0,tgis-bam,14.0
2024-07-17 09:01:10.401000023,tgi_request_raw_input_length,http,10.131.2.133:3000,tgis-bam,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,0,tgis-bam,14.0
2024-07-17 09:01:15.401000023,tgi_request_raw_input_length,http,10.131.2.133:3000,tgis-bam,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,0,tgis-bam,14.0
2024-07-17 09:01:20.538000107,tgi_request_raw_input_length,http,10.131.2.133:3000,tgis-bam,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,0,tgis-bam,14.0
2024-07-17 09:01:25.401000023,tgi_request_raw_input_length,http,10.131.2.133:3000,tgis-bam,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,0,tgis-bam,14.0
2024-07-17 09:01:30.401000023,tgi_request_raw_input_length,http,10.131.2.133:3000,tgis-bam,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,0,tgis-bam,8.0
2024-07-17 09:01:35.401000023,tgi_request_raw_input_length,http,10.131.2.133:3000,tgis-bam,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,0,tgis-bam,8.0
2024-07-17 09:01:40.401000023,tgi_request_raw_input_length,http,10.131.2.133:3000,tgis-bam,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,0,tgis-bam,8.0
2024-07-17 09:01:45.401000023,tgi_request_raw_input_length,http,10.131.2.133:3000,tgis-bam,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,0,tgis-bam,8.0
2024-07-17 09:01:50.401000023,tgi_request_raw_input_length,http,10.131.2.133:3000,tgis-bam,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,0,tgis-bam,8.0
2024-07-17 09:01:55.401000023,tgi_request_raw_input_length,http,10.131.2.133:3000,tgis-bam,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,0,tgis-bam,8.0
2024-07-17 09:02:00.401000023,tgi_request_raw_input_length,http,10.131.2.133:3000,tgis-bam,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,0,tgis-bam,7.0
2024-07-17 09:02:05.401000023,tgi_request_raw_input_length,http,10.131.2.133:3000,tgis-bam,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,0,tgis-bam,7.0
2024-07-17 09:02:10.401000023,tgi_request_raw_input_length,http,10.131.2.133:3000,tgis-bam,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,0,tgis-bam,7.0
2024-07-17 09:02:15.401000023,tgi_request_raw_input_length,http,10.131.2.133:3000,tgis-bam,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,0,tgis-bam,7.0
2024-07-17 09:02:20.401000023,tgi_request_raw_input_length,http,10.131.2.133:3000,tgis-bam,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,0,tgis-bam,7.0
2024-07-17 09:02:25.401000023,tgi_request_raw_input_length,http,10.131.2.133:3000,tgis-bam,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,0,tgis-bam,7.0
2024-07-17 09:02:30.401000023,tgi_request_raw_input_length,http,10.131.2.133:3000,tgis-bam,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,0,tgis-bam,7.0
2024-07-17 09:02:35.401000023,tgi_request_raw_input_length,http,10.131.2.133:3000,tgis-bam,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,0,tgis-bam,7.0
2024-07-17 09:02:40.401000023,tgi_request_raw_input_length,http,10.131.2.133:3000,tgis-bam,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,0,tgis-bam,7.0
2024-07-17 09:02:45.401000023,tgi_request_raw_input_length,http,10.131.2.133:3000,tgis-bam,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,0,tgis-bam,7.0
2024-07-17 09:02:50.401000023,tgi_request_raw_input_length,http,10.131.2.133:3000,tgis-bam,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,0,tgis-bam,7.0
2024-07-17 09:02:55.401000023,tgi_request_raw_input_length,http,10.131.2.133:3000,tgis-bam,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,0,tgis-bam,7.0
2024-07-17 09:03:00.401000023,tgi_request_raw_input_length,http,10.131.2.133:3000,tgis-bam,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,0,tgis-bam,15.0
